ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
3176,44,22630.59490125742,0.2831308838905748,1,401,9730,2275,11604
3177,37,21209.32937099655,0.17057553982955626,1,393,7382,2281,9270
3178,62,20469.537016626393,0.31316209305915477,1,564,6630,1722,7788
3179,28,22517.33474922072,0.19024513598271678,1,863,6667,2015,7819
3180,21,24868.576680039503,0.20697587433748957,1,658,10097,2267,11706
3181,73,25712.725807112674,0.15544473190427066,1,479,9078,1602,10201
3182,26,21986.317822323435,0.13671178435945577,0,39,0,0,-39
3183,49,35287.56031102791,0.018109904853179818,1,196,5859,1535,7198
3184,20,35215.181351452906,0.08523181041273808,1,179,14962,1757,16540
3185,22,21023.279907764045,0.18317108315822875,1,159,7572,1442,8855
3186,44,21687.572920778402,0.11176190874959413,0,24,0,0,-24
3187,32,20384.816416872767,0.02645394977401422,1,313,6297,1722,7706
3188,51,21031.875386534077,0.021061364895857183,1,559,5602,2238,7281
3189,21,24945.198008239193,0.051426403467700284,1,292,5627,1520,6855
3190,23,20761.747616110813,0.06695931895053396,1,70,6840,2103,8873
3191,18,31651.47880009378,0.21843014664921256,1,28,5724,2354,8050
3192,19,23647.849558426937,0.1311529996883945,1,923,6634,3628,9339
3193,32,27271.207418774975,0.028795025571601858,1,1119,5484,1462,5827
3194,43,21538.23521737776,0.03383547856330439,1,1307,9600,1739,10032
3195,46,44171.5803368512,0.24621063068943594,1,189,5724,3264,8799
3196,54,35882.0418426941,0.19984639337053425,0,5,0,0,-5
3197,25,42809.04046659313,0.10447506612681802,1,333,6562,6378,12607
3198,50,20304.396272048634,0.4292631059139816,0,10,0,0,-10
3199,27,34294.01468424099,0.27466936200043446,1,337,6155,1377,7195
3200,55,23679.245172917297,0.1826955049653351,0,7,0,0,-7
3201,18,26740.14189455877,0.1815880675145971,0,168,0,0,-168
3202,48,26590.90165204633,0.08283587687578403,0,57,0,0,-57
3203,24,33856.014361774454,0.22440906363810734,0,6,0,0,-6
3204,37,26522.67576162072,0.08215269942252888,1,381,5760,1720,7099
3205,20,26901.570497967197,0.010172123783038748,1,1262,9339,1439,9516
3206,55,51601.21345298009,0.1066218092709001,1,795,6344,1507,7056
3207,30,21623.793266089102,0.027424843422341364,1,430,6263,2294,8127
3208,28,33424.91866201963,0.014205973330930913,1,590,10662,1971,12043
3209,58,21718.487752946425,0.09895713858444255,1,107,18632,1891,20416
3210,38,29234.773928220544,0.3264195439360142,1,389,14577,1397,15585
3211,30,28720.849394695862,0.05189437186546177,1,117,10492,3091,13466
3212,21,31501.615494815735,0.09747913714970977,1,1486,5242,1359,5115
3213,24,20236.77184220425,0.1320561677017983,1,615,32594,1920,33899
3214,26,21913.610394820636,0.07602293558739955,1,118,5713,1845,7440
3215,64,30680.358640710143,0.1603324056184415,1,1176,6183,1516,6523
3216,41,130937.13926381081,0.30001793711838026,1,418,16616,2173,18371
3217,31,20792.61303044546,0.05172985926151677,0,53,0,0,-53
3218,33,20205.971030860834,0.10254398088400238,0,53,0,0,-53
3219,43,26340.164156735478,0.0015907599303516195,1,140,9621,2118,11599
3220,20,23653.781153103784,0.28937741583688287,1,1382,5978,1832,6428
3221,26,36407.87289227115,0.05587501281132998,0,6,0,0,-6
3222,67,30415.50256728173,0.19251549460371997,0,6,0,0,-6
3223,22,22401.897979578225,0.2802571861734597,0,105,0,0,-105
3224,38,20839.462873242057,0.11509142212520361,1,132,11150,1496,12514
3225,57,67792.12451130858,0.00034833313829745,1,950,10091,1422,10563
3226,22,28618.115360963784,0.031189974867891927,1,2706,6802,1939,6035
3227,23,27136.55951517707,0.2149995617708492,1,995,7673,1671,8349
3228,23,20008.122999636256,0.2005535048140476,0,3,0,0,-3
3229,63,34126.128541196296,0.12811676689097165,1,133,6877,1559,8303
3230,32,23101.281051823833,0.1138394494001034,1,963,5513,1586,6136
3231,20,20441.042104264874,0.029268485730592347,1,119,6293,1432,7606
3232,61,21486.01747219641,0.046651398481370426,1,1101,5451,2501,6851
3233,28,26293.56866933999,0.06925983897014021,1,871,6227,1707,7063
3234,21,57792.967041362914,0.17633573740875622,0,76,0,0,-76
3235,25,22318.203111116873,0.03307276293111666,1,144,6095,1804,7755
3236,62,24954.451980489597,0.11790416981991786,0,161,0,0,-161
3237,52,34645.597876087086,0.02830255282050181,1,265,10045,1550,11330
3238,18,21444.787816956574,0.019523136232973217,1,92,6519,3052,9479
3239,30,29226.633050475237,0.4264688746114716,0,71,0,0,-71
3240,56,25160.723543217366,0.1847220304261441,0,22,0,0,-22
3241,32,30387.76134379831,0.11913700900462158,1,765,7957,2650,9842
3242,66,20756.58564951734,0.28133820232229156,0,89,0,0,-89
3243,45,24435.76282879374,0.2963987482016535,1,1763,6777,3127,8141
3244,20,23433.29620076463,0.04912844110890845,0,47,0,0,-47
3245,59,27427.487523906908,0.004774062797232006,1,984,24076,2754,25846
3246,40,32489.426448499362,0.02266021989219043,1,632,5632,1536,6536
3247,21,39226.98446522539,0.08260640501117072,0,40,0,0,-40
3248,25,20035.298088375454,0.07965093800516938,1,464,10645,2461,12642
3249,61,24379.12892804973,0.03538167066901924,1,806,7184,4236,10614
3250,19,20004.056124881372,0.0074533277402331856,1,789,5559,1390,6160
3251,42,21265.038932859814,0.26506558876266406,0,13,0,0,-13
3252,33,29513.537640412807,0.039443340585475356,0,27,0,0,-27
3253,23,22447.48080448098,0.06895289596054052,1,1923,5906,1959,5942
3254,35,36188.90996220776,0.12566078848528825,1,913,15218,1796,16101
3255,20,34724.522200586194,0.0652558889354029,0,1,0,0,-1
3256,22,81300.25370498742,0.11819764381387568,1,1159,6879,1618,7338
3257,18,36572.852318700934,0.03837679351149249,1,112,9294,1491,10673
3258,28,34512.28244992077,0.03096041996107296,0,79,0,0,-79
3259,29,20526.829169335193,0.0031916176057765993,1,75,5856,1769,7550
3260,38,26448.24522780566,0.07165176070656568,1,186,14142,2688,16644
3261,62,23331.53817486242,0.015367943370720108,1,365,7331,2179,9145
3262,56,20310.61104555465,0.2710660606956502,1,439,12095,1562,13218
3263,52,20985.087773067287,0.11161099358812063,1,227,7565,1588,8926
3264,66,31884.932197318667,0.07111885484899233,1,55,6275,1345,7565
3265,50,29629.486298959295,0.3101512373243997,1,423,6954,1398,7929
3266,38,66566.35542596427,0.13453260298186867,1,468,5375,1559,6466
3267,68,22866.754725492254,0.025359853582541506,1,15,7351,2104,9440
3268,72,29867.020664262247,0.35391013505124913,0,3,0,0,-3
3269,21,38922.654351740865,0.22181523420475188,1,761,22192,1665,23096
3270,39,21649.753068136117,0.14775813797704324,0,86,0,0,-86
3271,19,76771.29738268726,0.03865187279578684,1,152,5292,1364,6504
3272,56,21680.05321269445,0.15574703144445473,1,113,16962,1348,18197
3273,19,23633.161652493174,0.049086283801428966,0,23,0,0,-23
3274,45,20736.115541995696,0.21614616376093673,1,165,14108,1568,15511
3275,18,34151.39728254273,0.042754636761583024,0,30,0,0,-30
3276,27,21525.846469861626,0.12070562590545343,1,2141,8242,3224,9325
3277,18,23294.526231076503,0.3132042562542156,1,223,6205,1602,7584
3278,34,22258.320050949893,0.05750782155438219,0,60,0,0,-60
3279,62,25769.69171273732,0.009760311775561466,1,64,6446,2306,8688
3280,57,23786.736261120343,0.08787390338661011,1,212,5818,1486,7092
3281,59,33681.58796146674,0.1319550640100505,1,54,7690,1860,9496
3282,22,20744.22836919298,0.12863303968096942,1,134,9393,1480,10739
3283,27,30681.067899038844,0.17769662207889184,1,378,5331,1598,6551
3284,19,24937.68754745759,0.32183036586377445,0,10,0,0,-10
3285,39,20449.610077358677,0.08142512511745437,1,302,6465,6134,12297
3286,35,27873.399767454768,0.016371046471365308,1,585,12524,2180,14119
3287,25,20726.23004019097,0.054405843126098065,0,6,0,0,-6
3288,44,25218.601646896746,0.02453760976982481,1,413,5448,1761,6796
3289,22,20273.539633769626,0.06011793433916138,1,192,9353,1719,10880
3290,25,28458.994401334032,0.14853595390966534,1,701,5679,1354,6332
3291,43,30559.837898248006,0.24912685674618032,0,48,0,0,-48
3292,37,22852.46803666438,0.4004175874056432,0,35,0,0,-35
3293,36,23090.8012829613,0.1417937274003076,1,139,7309,1368,8538
3294,24,43146.002984428545,0.10669394706601121,0,26,0,0,-26
3295,62,24337.44210595787,0.002553999781057355,1,251,11772,3378,14899
3296,60,24474.80041375138,0.1355346069612521,1,404,9149,1770,10515
3297,44,30686.636399656705,0.19189900444412772,0,122,0,0,-122
3298,38,22139.391330400103,0.1332595206456716,1,628,7776,1460,8608
3299,27,34389.108730667234,0.28321413618784413,1,788,7120,4091,10423
3300,24,39007.33523594237,0.28991392456879056,1,302,6925,1519,8142
3301,39,26105.79181061688,0.07672884823363223,0,2,0,0,-2
3302,66,28695.410139429303,0.21219988874783635,0,89,0,0,-89
3303,31,21330.864130057686,0.13860825534803048,1,667,5545,1433,6311
3304,39,28689.7671145327,0.02194626391969515,1,183,8617,1895,10329
3305,20,26960.331633159516,0.08927830405410353,1,70,7256,2345,9531
3306,46,22896.922113701272,0.06575762324252402,1,1417,5954,5553,10090
3307,19,24408.3959531426,0.3130570686496417,1,451,9656,1403,10608
3308,67,21212.994313112842,0.14479206616933657,0,149,0,0,-149
3309,23,26235.528222291832,0.0023136334157492756,1,240,7124,2593,9477
3310,59,47052.79509840881,0.028454941758053152,1,168,5860,2817,8509
3311,31,29320.057264385596,0.08561489118415937,1,533,8658,1434,9559
3312,21,21471.14062462688,0.11899899834748703,1,1567,5403,2957,6793
3313,62,22466.840811049762,0.20109358776537423,0,144,0,0,-144
3314,20,23659.173476775526,0.017699532385079035,1,188,6513,1462,7787
3315,35,32738.204552937354,0.2986203200752085,1,1038,5913,1428,6303
3316,72,76814.11049032255,0.1594022272634147,0,42,0,0,-42
3317,36,25172.023032462064,0.09282459023359323,1,433,10475,1709,11751
3318,65,22743.672281301755,0.030379493954460237,1,1803,10226,1394,9817
3319,23,27516.49130415541,0.3045927965306816,0,0,0,0,0
3320,24,20575.848722277424,0.4077152403771064,1,151,6783,2631,9263
3321,66,28328.947518181332,0.13454104649427512,0,4,0,0,-4
3322,36,21169.357402921632,0.30106579713677256,0,156,0,0,-156
3323,58,21971.49035784495,0.018093966213156017,0,3,0,0,-3
3324,18,22315.73602821965,0.1934721495933837,0,93,0,0,-93
3325,25,21710.1486232917,0.003068762912282557,1,207,5254,1359,6406
3326,22,22531.91422719001,0.019067958074453578,1,690,8778,1433,9521
3327,28,27659.77197529594,0.06741569885683182,1,1182,12371,1950,13139
3328,37,20539.30725356252,0.004278517291582113,0,174,0,0,-174
3329,56,52070.29974979918,0.075761471581092,1,433,18524,1581,19672
3330,26,33721.97335515545,0.12902342700501235,0,0,0,0,0
3331,37,46208.93076394499,0.042516663822066696,1,770,7681,2397,9308
3332,25,40169.73667590397,0.30875231119478846,0,57,0,0,-57
3333,21,25489.405125607245,0.20639913343721764,1,44,7136,1649,8741
3334,40,86398.1168145721,0.018162727421923108,1,920,6336,1415,6831
3335,51,20437.352890953676,0.21397064288645273,0,13,0,0,-13
3336,18,22866.892797555054,0.10602288038781826,1,315,7696,1520,8901
3337,43,20573.568638516394,0.039683038056907885,1,95,6258,1752,7915
3338,61,20849.20091149717,0.046900790065692276,1,62,5674,1349,6961
3339,27,30860.047603628336,0.13199686380500658,1,935,5503,1426,5994
3340,32,34723.01147910284,0.12148359829338541,1,743,18459,1457,19173
3341,55,29153.910883981447,0.08969208870016261,1,259,16780,1595,18116
3342,52,23415.60301682221,0.057646853774852715,1,192,11652,1393,12853
3343,60,20089.805480451152,0.3620185457165649,1,355,10939,2462,13046
3344,32,20241.012625321266,0.2570899522544903,1,580,11985,1463,12868
3345,27,20666.873300162457,0.05119607745739742,1,253,5514,2018,7279
3346,72,36937.36047723364,0.029028100539952566,1,790,6075,2218,7503
3347,43,36851.29821639574,0.25825854582546687,1,48,9201,1468,10621
3348,31,23319.3694517054,0.09551901788589558,1,129,5361,1566,6798
3349,75,44703.2391811466,0.1025180644444633,1,1062,48255,1422,48615
3350,67,23760.047195719562,0.12758959415374077,0,12,0,0,-12
3351,58,21235.420303281117,0.1610743424768065,0,9,0,0,-9
3352,49,22291.115245052144,0.05639328115765117,1,131,7621,2862,10352
3353,52,22558.992552967204,0.01214848489423527,1,772,7232,4890,11350
3354,22,26030.987311160927,0.05513680073818122,1,1595,5347,1419,5171
3355,55,39629.62673128564,0.02707683053188329,1,194,7125,1678,8609
3356,31,21490.23240424756,0.40445885830199446,1,164,5254,4803,9893
3357,27,58883.996169475206,0.12610028887904176,1,1209,7761,5774,12326
3358,21,40640.59471616278,0.024219225705127505,1,147,5265,1723,6841
3359,24,22493.209833907422,0.17159941787406474,1,519,6109,1802,7392
3360,38,21078.35976545971,0.05521769665704435,0,44,0,0,-44
3361,45,36198.1987852451,0.18871450512653795,1,181,8026,1428,9273
3362,62,22546.73444254593,0.09715438145435693,1,25,12868,2517,15360
3363,37,29604.322673943367,0.07410014892394685,1,267,6231,1372,7336
3364,35,54044.608508576894,0.1316452667255515,0,16,0,0,-16
3365,37,31941.56289295984,0.30792529242421984,0,3,0,0,-3
3366,55,23559.36477632858,0.2819525798467015,1,1471,8367,1965,8861
3367,37,29134.674605027965,0.03358984008343938,1,137,5586,1938,7387
3368,24,43960.150998749064,0.11488687206876934,1,102,5412,1373,6683
3369,24,35449.87637557829,0.05699680733353143,1,1182,7532,1942,8292
3370,21,21138.20704373108,0.04461320399195512,1,340,5349,3570,8579
3371,20,31492.47819596335,0.022893676600412072,1,872,8600,1386,9114
3372,22,22746.122228533524,0.3433987502564599,0,14,0,0,-14
3373,23,24782.09602098659,0.09638925956098325,1,273,8834,1992,10553
3374,25,22291.87996594524,0.014711817601135943,1,740,7940,1451,8651
3375,24,22487.609178835555,0.02405927802953477,1,45,8092,2285,10332
3376,45,20106.69729802619,0.018930921745131796,0,30,0,0,-30
3377,44,21557.77759823597,0.04145933053440363,1,206,6142,1844,7780
3378,23,29876.74826153823,0.027699804863031145,1,77,5516,3124,8563
3379,26,92207.84459315064,0.16298695803985092,0,37,0,0,-37
3380,30,23004.095838543595,0.238911869049518,1,1970,6065,1709,5804
3381,66,33100.22654242411,0.0606005097367243,1,1147,8059,1356,8268
3382,42,20095.964451416654,0.16017209022692627,1,298,5301,1545,6548
3383,28,35101.251276088144,0.011557557236149901,1,495,7348,1337,8190
3384,42,27609.03211773549,0.05945115935518376,1,583,8747,1415,9579
3385,62,27655.12071361705,0.08264238580042951,1,154,7242,1535,8623
3386,23,28071.64573969983,0.10081244986266079,1,1149,8537,2248,9636
3387,50,23243.695428552168,0.1935787838317036,1,160,5707,1503,7050
3388,21,20420.77181611687,0.14722808083759648,1,952,5300,1470,5818
3389,55,30170.692506949556,0.03988130142675542,1,276,6034,3679,9437
3390,22,35194.75499202451,0.012364034868076027,1,605,20913,2598,22906
3391,22,21132.18329188135,0.02808779479920746,0,58,0,0,-58
3392,63,23898.356206365224,0.08621726276777074,1,430,7587,1417,8574
3393,59,23641.542426541306,0.032995944284931654,1,390,5247,1394,6251
3394,55,24513.835812794765,0.12346974817233196,0,9,0,0,-9
3395,48,20300.634957951894,0.11493915346558829,0,88,0,0,-88
3396,22,20514.813718050016,0.12393439540426918,1,921,23306,1348,23733
3397,24,26334.694199318237,0.044961315750755,1,822,5590,2293,7061
3398,46,36667.48193509474,0.07450464752883101,1,1128,5505,1554,5931
3399,72,28092.64533586501,0.011340106824014885,0,15,0,0,-15
3400,25,21763.86739371409,0.0846365434959394,0,53,0,0,-53
3401,69,21891.259061415818,0.010045659247071214,1,350,6314,1699,7663
3402,54,29903.729247175073,0.29093185268437105,1,1431,5790,1553,5912
3403,56,26699.331631797486,0.07936388090508908,1,16,6387,1460,7831
3404,21,21959.74669207278,0.052292320023430934,0,8,0,0,-8
3405,59,75218.41001374168,0.06627850801263459,1,2076,12522,1659,12105
3406,70,21457.329787378498,0.17900873132049852,1,2446,8164,1488,7206
3407,24,30639.076856336527,0.1136319521299886,1,745,7057,2392,8704
3408,31,26818.983332693417,0.19286517001056333,1,499,5326,2258,7085
3409,20,25454.45400133229,0.02935284384278235,1,18,6352,1774,8108
3410,31,21001.665478457322,0.11839835190270286,1,624,6911,1368,7655
3411,47,44002.175191969305,0.024772144110324315,1,434,15863,2740,18169
3412,21,27559.106024465986,0.044488543482233064,1,308,6489,2299,8480
3413,72,44215.75045082277,0.10351140344413498,0,20,0,0,-20
3414,34,37127.02878496859,0.03412093811667261,1,169,7021,1480,8332
3415,62,27819.54658718144,0.05679094136302483,1,1150,5485,3472,7807
3416,23,21804.65171636917,0.09540999617672534,1,588,7642,2221,9275
3417,66,27057.887649052624,0.11216907443084077,1,60,5531,1975,7446
3418,62,24341.90457245753,0.07734999618456337,1,1027,5560,1451,5984
3419,21,24053.850565771438,0.25186564082701474,1,77,16413,1749,18085
3420,65,22039.55696150373,0.19957867443516172,1,143,14576,3542,17975
3421,74,22876.549488328692,0.014473517198930268,1,757,5971,2315,7529
3422,47,30121.84086018711,0.13103542414107794,0,16,0,0,-16
3423,18,24063.668148886998,0.12091582260286096,1,1829,10217,1444,9832
3424,58,27136.86803651651,0.08089501512947807,1,683,8817,2167,10301
3425,19,26093.556420715377,0.17391389645955913,1,551,10845,2213,12507
3426,24,27632.800052296545,0.09382112750278428,1,1428,8063,1723,8358
3427,41,27185.02324439134,0.1488547371561127,1,172,5972,1392,7192
3428,46,51948.61412183836,0.2764028956402365,0,16,0,0,-16
3429,38,21681.757412211904,0.09559294342035471,1,133,10641,4277,14785
3430,34,30997.36777248029,0.08020623900706428,1,483,21176,1963,22656
3431,56,23482.3257338665,0.0219528250333444,1,187,5414,1590,6817
3432,20,21592.069349318455,0.22928975309537192,1,1298,5484,5556,9742
3433,34,20889.027526756094,0.09119295304087668,1,680,5894,1428,6642
3434,42,22213.541919485502,0.36765216192291406,0,101,0,0,-101
3435,45,26677.33668150021,0.05218553222059396,1,308,5250,2575,7517
3436,75,22006.770348838312,0.2057416903870471,1,296,6945,1438,8087
3437,39,42173.55498614408,0.18643885551789555,0,63,0,0,-63
3438,32,23996.82250434204,0.2970893693520955,0,91,0,0,-91
3439,75,21927.079590985995,0.325447633683682,0,41,0,0,-41
3440,20,23244.211339192585,0.0850351086229841,0,78,0,0,-78
3441,53,21680.475438734153,0.20467034556800884,0,27,0,0,-27
3442,41,27270.347712436775,0.10098113419283358,0,62,0,0,-62
3443,25,28521.83903319042,0.01799408841963556,1,180,8690,1566,10076
3444,54,27858.1216891148,0.08021326464929969,1,272,6058,1849,7635
3445,50,33701.73323511863,0.1851322870024529,1,115,12118,1522,13525
3446,30,27719.03393443616,0.20782785614249147,0,101,0,0,-101
3447,24,34657.575127831886,0.0123732042133489,1,997,5646,1357,6006
3448,54,39274.3313362845,0.010144754104851536,1,172,6342,2404,8574
3449,39,31094.45630903135,0.11756244053302624,1,182,8572,1802,10192
3450,28,20079.708356978033,0.371721251239414,0,147,0,0,-147
3451,36,29219.772351042906,0.346521507732136,0,7,0,0,-7
3452,18,25178.037969535075,0.18450419580999816,1,3226,5570,1555,3899
3453,34,28135.2889958898,0.030772593408654132,1,1461,6018,1570,6127
3454,44,28101.357871415687,0.22440823424436238,1,1128,6276,1353,6501
3455,26,25414.63562911195,0.055648530712062425,1,239,6231,5572,11564
3456,62,37066.07166437517,0.01952394857231969,1,1471,5396,2453,6378
3457,21,26790.152340554676,0.04823781918528756,0,3,0,0,-3
3458,25,21945.468461598375,0.09812865314081497,1,231,5582,1476,6827
3459,68,21879.69999082797,0.008546195757928178,1,872,6188,1619,6935
3460,33,22434.527292783172,0.030611886973356806,0,78,0,0,-78
3461,23,20613.14834484704,0.36663286167145637,1,262,6289,2050,8077
3462,26,21017.58643976176,0.07199329117425156,1,602,7349,2252,8999
3463,22,35437.30842438125,0.08089180581064781,1,87,8039,1335,9287
3464,26,22380.386601362385,0.047515002444586694,1,429,5968,1339,6878
3465,73,40073.16023381512,0.02611387315151923,1,1880,5928,1871,5919
3466,74,23826.841541159763,0.16561259828983527,1,97,5380,1409,6692
3467,43,22472.66695115703,0.08608960369175694,1,1164,5368,1599,5803
3468,37,29842.49824463085,0.23505065701322458,1,467,5678,1512,6723
3469,60,32484.08792295594,0.20967120641421225,0,39,0,0,-39
3470,43,20500.329135654363,0.18365422776906126,1,1296,7343,1491,7538
3471,20,21127.746217897395,0.09102526329450093,1,209,5487,1536,6814
3472,32,20623.368797602885,0.06923851312113967,1,323,5311,2288,7276
3473,33,28731.41571364993,0.01963052965678289,1,102,12420,1478,13796
3474,72,20959.171114792232,0.07659956141364498,1,205,5267,1660,6722
3475,57,42875.69049615967,0.1606216668289245,1,554,46546,1370,47362
3476,20,28471.598999893093,0.09791678312917705,0,29,0,0,-29
3477,18,21509.664747106828,0.005698123593885875,1,1041,8323,1693,8975
3478,42,20371.693637573204,0.017662696416935065,1,1768,5794,3020,7046
3479,21,20596.368084867,0.09229074988411196,1,176,8006,1455,9285
3480,39,37385.38036924916,0.0546587887552538,0,23,0,0,-23
3481,40,25317.430060158855,0.1506613212000379,1,687,11312,2254,12879
3482,41,24381.423810317538,0.0630677971095503,1,771,8140,1629,8998
3483,43,59950.41263775038,0.1017277516102554,1,208,6272,1568,7632
3484,73,47971.138781133595,0.2427939440487529,1,342,10086,1667,11411
3485,21,80838.7224351781,0.04630259308536787,0,70,0,0,-70
3486,61,41394.41239294764,0.07137721783011818,1,27,5292,1605,6870
3487,69,23316.876288276624,0.10822690589517572,1,68,5746,2137,7815
3488,46,21294.616512745713,0.021663538493947865,1,267,7864,1473,9070
3489,21,37156.1297135935,0.3668344456273732,0,136,0,0,-136
3490,20,23841.85414529976,0.07339978456414147,1,650,6920,1399,7669
3491,21,28721.008563557793,0.07020622766614969,1,898,6084,1763,6949
3492,65,29601.24324422096,0.13381089364924165,1,100,7649,1461,9010
3493,26,26493.087527359723,0.016435161847979905,0,35,0,0,-35
3494,19,86597.14748055534,0.1040190607271804,1,851,8266,1720,9135
3495,65,39898.424881813095,0.04737220012346654,1,1635,5849,1619,5833
3496,52,21012.00596246179,0.07422525516756152,1,118,6188,1679,7749
3497,53,24431.94104107756,0.1133818476607829,1,174,7334,1352,8512
3498,58,41781.62315431047,0.049786807678759794,0,59,0,0,-59
3499,57,45544.849871078375,0.03889336792586462,0,29,0,0,-29
3500,41,20006.363500441883,0.06957817217866553,1,95,7260,1411,8576
3501,39,27755.12064073116,0.4786432977026083,0,2,0,0,-2
3502,43,24652.43121417018,0.381014423697007,0,93,0,0,-93
3503,25,22921.474262547163,0.06137799341967107,1,528,6262,1740,7474
3504,74,20587.37081938286,0.38919695151422956,0,35,0,0,-35
3505,68,20593.86959609802,0.27874337407252353,1,745,13364,1375,13994
3506,36,23243.385633118745,0.08894374020639179,1,449,6538,1537,7626
3507,75,22099.649664867888,0.0553380050349985,1,297,6285,1824,7812
3508,54,26052.433666229255,0.08339483224146213,1,61,8010,1551,9500
3509,47,21418.092302652276,0.010070181302614141,0,79,0,0,-79
3510,54,21876.31305397678,0.05936013190903369,1,1151,18037,1427,18313
3511,24,20530.57691566795,0.3513244610621892,0,93,0,0,-93
3512,53,23858.03047279286,0.3338179360298371,0,70,0,0,-70
3513,42,25208.700939919636,0.04022120533776485,1,524,5474,2897,7847
3514,68,60993.86357258313,0.02857314052193592,1,752,6242,4849,10339
3515,73,23301.0493338273,0.0035358770467848874,1,175,5527,1560,6912
3516,24,42432.765224476425,0.20596846603909652,1,154,16429,2132,18407
3517,42,20083.453673010525,0.03172686402932788,0,14,0,0,-14
3518,20,57749.228542654746,0.03032932011387178,1,566,16824,2036,18294
3519,54,21465.939868331323,0.30126742366732523,1,319,5930,1467,7078
3520,47,26893.715643917923,0.07969469271657365,0,16,0,0,-16
3521,42,23643.1293040481,0.09579280448516225,1,561,8217,1537,9193
3522,45,20268.980660372028,0.18483711968509228,1,538,6242,1631,7335
3523,26,20607.912612755932,0.06048374568926133,1,690,11653,1459,12422
3524,37,25025.689014071086,0.12417613447781824,1,371,6574,2187,8390
3525,64,21703.74103086637,0.34946652462104805,0,8,0,0,-8
3526,30,25293.41046272957,0.010956900747475424,0,34,0,0,-34
3527,55,35722.115055773385,0.03105984020260081,1,192,5878,1357,7043
3528,69,20552.359150872417,0.10779116759305546,1,269,11507,1545,12783
3529,19,27621.852727386453,0.43867942969125256,1,118,8926,1406,10214
3530,58,41605.600028888824,0.09877020025625433,1,2324,15443,2142,15261
3531,28,49371.09199646445,0.016009273298108553,1,513,7667,5048,12202
3532,20,42089.04908345583,0.07662650504441827,1,325,8131,1849,9655
3533,28,21899.36454359726,0.16191880329707564,1,520,12744,7335,19559
3534,62,36754.35678480981,0.19992028763757339,1,50,5603,2032,7585
3535,43,38677.54764637308,0.0626273172855568,0,22,0,0,-22
3536,26,47792.469430362915,0.08513722509641455,0,38,0,0,-38
3537,42,21149.205291927792,0.07035067634083196,1,91,6761,1723,8393
3538,35,24764.444325313758,0.342642174213876,0,21,0,0,-21
3539,47,32431.9801425935,0.11951988712078751,1,309,5351,2106,7148
3540,35,29069.59769076225,0.04499636251921645,1,610,5884,3469,8743
3541,64,21237.87265323786,0.10623853287040128,1,225,5636,1488,6899
3542,50,26907.093842672413,0.0609364270504908,1,129,6569,4213,10653
3543,22,27028.81042712387,0.05936415389543866,1,160,6859,1706,8405
3544,36,32821.10069423725,0.023179471160715462,0,4,0,0,-4
3545,44,49871.867153289895,0.05577713821591217,1,174,9535,1877,11238
3546,23,36408.56761339465,0.23840957024312076,0,24,0,0,-24
3547,75,20600.56210964814,0.06757068291399114,0,5,0,0,-5
3548,22,27449.115946201386,0.6729171765693588,0,116,0,0,-116
3549,21,50833.72539085174,0.21317197057699314,0,198,0,0,-198
3550,42,39978.32344910605,0.06728547855233606,1,108,7757,2520,10169
3551,22,32185.077312764213,0.09810648575886934,1,461,8191,1620,9350
3552,67,20343.638685438367,0.09127002158385121,0,137,0,0,-137
3553,19,49688.77579562531,0.26355969062207335,1,446,7286,1560,8400
3554,39,25632.454322185793,0.04678620584610492,1,430,13723,1504,14797
3555,23,30698.52643049467,0.34734550205024833,0,7,0,0,-7
3556,56,42798.57357160968,0.14437428567876714,1,1172,9260,2124,10212
3557,20,28032.839266434952,0.07195555522997242,1,1623,10672,3413,12462
3558,33,35048.94070860431,0.15169461473265117,1,251,8583,4654,12986
3559,21,20249.454842628853,0.1030198785293626,0,49,0,0,-49
3560,25,25481.55777414183,0.07580783021042647,1,440,5968,1372,6900
3561,41,27411.778156123914,0.00585563455085541,1,641,6536,1399,7294
3562,25,21848.770837569275,0.18355168649490536,1,1211,6380,1969,7138
3563,63,32812.29564225771,0.13850452321955792,1,1237,7667,1345,7775
3564,55,29137.729595494886,0.13415683750174884,1,932,6601,2271,7940
3565,67,36352.44626819778,0.010190238769752783,1,413,8188,1374,9149
3566,23,21655.38956969953,0.1133519344326017,1,71,11672,2214,13815
3567,57,66114.0348302248,0.039174343432065856,1,319,8368,2168,10217
3568,43,20464.72763969494,0.381215546253526,0,46,0,0,-46
3569,42,20170.82577696431,0.07359749682920924,0,107,0,0,-107
3570,50,45159.18556519493,0.01267805267580215,1,215,8038,2215,10038
3571,53,23551.404750380825,0.029131078648645118,1,828,6523,2232,7927
3572,38,22317.788058167556,0.40593920069647976,0,16,0,0,-16
3573,20,31842.231675675666,0.07300467390522855,1,621,6778,1523,7680
3574,38,22645.788636444722,0.046880166246932434,1,201,7208,2926,9933
3575,43,25842.071976320047,0.0058457093209460294,1,337,6716,1561,7940
3576,67,21586.995542612287,0.09898787660096277,1,121,9291,3359,12529
3577,63,25694.413467940354,0.1979227767722164,1,299,8829,1453,9983
3578,61,33861.775998299556,0.039113656612583265,1,874,10252,1529,10907
